kon_0,koff_0,iteration,mean_Cij,std_Cij
25,5,5,0.0948273329641922,0.0597651837396015
25,5,6,0.117098531333719,0.0770753778899122
25,5,7,0.11080024651775,0.0713348678420039
25,5,8,0.117902486422706,0.0768085700598062
25,5,9,0.093728001274414,0.0609207414712967
25,5,10,0.0950023408289608,0.059636691546544
25,5,11,0.101854865999184,0.0683770902717365
25,5,12,0.110174586231491,0.069045737336645
25,5,13,0.125760457261396,0.0766357111272882
25,5,14,0.102730790941258,0.0678974567922276
25,5,15,0.0872022104764055,0.0556296761688468
25,5,16,0.110011664793718,0.0711192122397317
25,5,17,0.0629076152017764,0.0409477794079673
25,5,18,0.0818064312176727,0.0517610136959431
25,5,19,0.107798108401149,0.066932637306758
25,5,20,0.102063878376273,0.0628080259139316
25,5,21,0.113685677000275,0.073681700354921
25,5,22,0.106820368490561,0.0679350671518835
25,5,23,0.143930341584452,0.0890417503481213
25,5,24,0.119016164358349,0.0778635944429212
25,5,25,0.144874408391026,0.0887244719657965
25,5,26,0.107858823759931,0.0692650731406417
25,5,27,0.110897757574104,0.0688983355843219
25,5,28,0.0961885482085397,0.0627235733762222
25,5,29,0.147346746543286,0.0875622847880778
25,5,30,0.157758308533313,0.0991605953411753
25,5,31,0.0592973545366945,0.0382156387704844
25,5,32,0.122403736050282,0.0752862263695646
25,5,33,0.128577670079341,0.0793690741463376
25,5,34,0.0837055561330119,0.0500109504122156
25,5,35,0.145043312318449,0.0855425624238176
25,5,36,0.0877654231766536,0.0564888496768987
25,5,37,0.087990073914351,0.0576055344423327
25,5,38,0.137550902078803,0.0855175473746213
25,5,39,0.104527184172741,0.0669650498108782
25,5,40,0.0925803639748823,0.0573208530596097
25,5,41,0.142561887858329,0.0903518280698398
25,5,42,0.0683071847115034,0.0424090070516926
25,5,43,0.0725303857890594,0.0457054927985952
25,5,44,0.161099752401154,0.0964486814150898
25,5,45,0.0988160818684422,0.0621475662269547
25,5,46,0.0870274412952339,0.0534072647865461
25,5,47,0.0629359205156386,0.0397392657861306
25,5,48,0.145540481817386,0.0909611042096581
25,5,49,0.0957167278898493,0.0598486066016134
25,5,50,0.131452415657244,0.079639815827512
25,10,1,0.117186234841884,0.0751415931143431
25,10,2,0.0700393281780037,0.0458910558557309
25,10,3,0.0907627716191928,0.0611909890772492
25,10,4,0.0580842533998493,0.0386763678754731
25,10,5,0.0827209417071077,0.0551276145010352
25,10,6,0.130183193189394,0.0826650853784826
25,10,7,0.14638453507917,0.0905448309316058
25,10,8,0.135975734901821,0.085893216394244
25,10,9,0.103758837965386,0.0619261711100205
25,10,10,0.132836405227606,0.0816207556900492
25,10,11,0.0624540340743923,0.0377579762842162
25,10,12,0.124791848709223,0.080193848041618
25,10,13,0.103657949167765,0.0660985789778027
25,10,14,0.150882396396607,0.0926658446983733
25,10,15,0.0809434074895059,0.0501905174049382
25,10,16,0.0861137182084466,0.0554530605770207
25,10,17,0.101033992068848,0.0658365346032149
25,10,18,0.11682438835259,0.0754661757019412
25,10,19,0.0416567308723693,0.0264931430137396
25,10,20,0.130228630124572,0.0825614545798939
25,10,21,0.124739455319124,0.0814158825442098
25,10,22,0.0786185414642091,0.0512785391756539
25,10,23,0.0817890408564244,0.0527174102139867
25,10,24,0.0797886772311635,0.0521572123741255
25,10,25,0.146269670111522,0.0899970994112935
25,10,26,0.132842123918667,0.0802678516669577
25,10,27,0.108030813456353,0.0705953140046303
25,10,28,0.0705482632749372,0.0433594577802577
25,10,29,0.0711867801650772,0.045447751593796
25,10,30,0.120498974421847,0.0753519902855252
25,10,31,0.106436949740553,0.0673367017144737
25,10,32,0.106404333547942,0.0690326996092644
25,10,33,0.0689781848669629,0.0436814210345975
25,10,34,0.0909942177095084,0.0593939852925931
25,10,35,0.0971808731414291,0.061360811650476
25,10,36,0.123835375791968,0.0762521000819751
25,10,37,0.0712628694703646,0.0470251111827047
25,10,38,0.0859422381820503,0.0554685285375479
25,10,39,0.0933212463366351,0.063273607305791
25,10,40,0.0886438552288231,0.056345892759589
25,10,41,0.1036250813945,0.0694266402730043
25,10,42,0.0578742932174056,0.0360441580799868
25,10,43,0.130155807402536,0.0774813586940511
25,10,44,0.125401293884641,0.0797759172424915
25,10,45,0.134237706423781,0.0845676268224445
25,10,46,0.0632002873436629,0.0428735328522603
25,10,47,0.11210898880122,0.0734319326721918
25,10,48,0.14672292124011,0.0918847588956465
25,10,49,0.0996691185519034,0.0628683174005646
25,10,50,0.109894800942693,0.0732324061150623
25,15,1,0.0955029520775979,0.0637757853289225
25,15,2,0.0760672033436715,0.0513321598023942
25,15,3,0.0843460599403625,0.0520792202318297
25,15,4,0.0881674855491024,0.0564039005605716
25,15,5,0.122590342618396,0.0783757931747659
25,15,6,0.0679661092827651,0.0430230814994242
25,15,7,0.129815743374976,0.0850673468200354
25,15,8,0.116773315050361,0.0732791974331936
25,15,9,0.0994430657528114,0.065606375055232
25,15,10,0.068021503757649,0.0415573135238259
25,15,11,0.0661934747353718,0.0441009890923933
25,15,12,0.136219641817955,0.0874899731611831
25,15,13,0.112898109034651,0.0722958049431467
25,15,14,0.0910557451599297,0.0628264743365741
25,15,15,0.06802909196983,0.0441230063895871
25,15,16,0.117402942974063,0.0746231321375026
25,15,17,0.0434329863557219,0.0247974027904133
25,15,18,0.127423882418734,0.0834271159023918
25,15,19,0.0917216494878358,0.0576621231045661
25,15,20,0.0482339643692661,0.033168200289076
25,15,21,0.0715430080403781,0.0464808671108753
25,15,22,0.0853614207541632,0.0559002223038138
25,15,23,0.0766648823202931,0.0485496694328809
25,15,24,0.0798358769757048,0.0500997674112102
25,15,25,0.0796605437846536,0.0520520032061573
25,15,26,0.0866993539880587,0.0565056160827875
25,15,27,0.0887005692173224,0.0577360978872104
25,15,28,0.0717527013798256,0.0482922173778289
25,15,29,0.0917202267667928,0.0622531160385908
25,15,30,0.070087860097677,0.0470656948269817
25,15,31,0.0565189799853888,0.0356227938765853
25,15,32,0.0775810909933616,0.0514198592354675
25,15,33,0.118554280581642,0.0782919972264011
25,15,34,0.0468287951563767,0.0324578251409585
25,15,35,0.0901814602102657,0.0561548355132577
25,15,36,0.102558173885917,0.0641543108782704
25,15,37,0.127646549559795,0.0827403980390084
25,15,38,0.0677127767323693,0.0426496882802773
25,15,39,0.0911097823904985,0.0613350320176644
25,15,40,0.0488181710939075,0.0287286630376869
25,15,41,0.0760603017833268,0.0525527011608664
25,15,42,0.0533683444233583,0.0341463900364462
25,15,43,0.089229010757137,0.0589482662946447
25,15,44,0.155216457845924,0.0959133538816312
25,15,45,0.0831221028196452,0.0523477945030891
25,15,46,0.0798507490780893,0.0513941716856283
25,15,47,0.081281387215041,0.0526520778999775
25,15,48,0.0811114011712444,0.0575327044857994
25,15,49,0.0586719902501916,0.0368695666212598
25,15,50,0.142336029061772,0.0925892709913286
25,20,1,0.106402689597414,0.0691063975203737
25,20,2,0.0952398896858257,0.0630392871437776
25,20,3,0.132338420082441,0.0826117652977058
25,20,4,0.0355642281062756,0.0244702786113392
25,20,5,0.100164794177301,0.0649340290140827
25,20,6,0.0770388782343391,0.0505100824861351
25,20,7,0.10583931738723,0.0693190729348519
25,20,8,0.0598071011965286,0.0400544456545762
25,20,9,0.0593594370856447,0.0409732185237396
25,20,10,0.0374975106179721,0.0259694305969797
25,20,11,0.0567348143623552,0.0367171978561135
25,20,12,0.0656113253536284,0.0409765201851853
25,20,13,0.0526545751454687,0.0330395113427489
25,20,14,0.0896146447718913,0.0573787986468392
25,20,15,0.0666813058359357,0.0414606021710004
25,20,16,0.107559849328895,0.0685810384613005
25,20,17,0.0661309823633106,0.0442184877877802
25,20,18,0.111123648654931,0.0746623281896648
25,20,19,0.0737912948720099,0.0475098109649048
25,20,20,0.089496624465382,0.0623718937803991
25,20,21,0.053840786152464,0.0365104395600638
25,20,22,0.116793427938404,0.0780734391985097
25,20,23,0.0551794578957919,0.0343205088997758
25,20,24,0.076119334792743,0.0492043870949487
25,20,25,0.0959320097808466,0.0646528860511503
25,20,26,0.0834694014964745,0.0572244354847356
25,20,27,0.0328464417935114,0.0225452755445873
25,20,28,0.11084595138561,0.0713678993177375
25,20,29,0.0359089334499152,0.024821042171381
25,20,30,0.0507404425696071,0.0327843969688363
25,20,31,0.00876606427904379,0.00541033534711018
25,20,32,0.0864274642739836,0.0597829924125841
25,20,33,0.130110118632209,0.0857261159949104
25,20,34,0.0690035627332602,0.0448388195842878
25,20,35,0.0664107095866357,0.0417423462917788
25,20,36,0.0806129148737636,0.0550515800919468
25,20,37,0.0375002004826022,0.0277753026387104
25,20,38,0.0682211243225245,0.0402494994699882
25,20,39,0.0691883726145861,0.0440649881472647
25,20,40,0.0758215089773345,0.0478133747257151
25,20,41,0.0537355991230397,0.0320646935661175
25,20,42,0.1295684220989,0.0883497967193522
25,20,43,0.121798383044034,0.0824877505008342
25,20,44,0.0761394957155759,0.0475443662184385
25,20,45,0.114281862471774,0.075088554676265
25,20,46,0.0680709714779867,0.0448196632363528
25,20,47,0.0953233885381008,0.0626119765618529
25,20,48,0.0603142178623087,0.0396843176653816
25,20,49,0.0677257571591148,0.0472576277023133
25,20,50,0.0748825373317859,0.0489931064915691
25,25,1,0.0234790162088555,0.0163900322163209
25,25,2,0.126583878310625,0.0819678533246903
25,25,3,0.044427009288187,0.0281362642502919
25,25,4,0.127464713961211,0.0819212804607837
25,25,5,0.0403301955804043,0.0267309359498915
25,25,6,0.0473487639685664,0.0343225275162403
25,25,7,0.0359923753210704,0.0249297037268648
25,25,8,0.0797542921880624,0.0531812754223374
25,25,9,0.100349025121551,0.0662967208832636
25,25,10,0.0916078411790443,0.0645623208668553
25,25,11,0.0752864579302121,0.0489415613770703
25,25,12,0.0524782827419194,0.0391647988419507
25,25,13,0.129859306268659,0.0871282772019241
25,25,14,0.0550505615052542,0.0356841563728167
25,25,15,0.0545027409124764,0.0357160400392278
25,25,16,0.0955734217639142,0.0643834227024857
25,25,17,0.0666935223052,0.0404673812399565
25,25,18,0.0741438566687459,0.0484722868282863
25,25,19,0.104177355773902,0.0701105879888723
25,25,20,0.0751111830503562,0.0486438266861243
25,25,21,0.0642163761035429,0.0416079415022852
25,25,22,0.0819763733246057,0.0526556951899691
25,25,23,0.0904059233290627,0.0559766714734287
25,25,24,0.106564318016798,0.0736384591740407
25,25,25,0.0561444651917662,0.0358959606159861
25,25,26,0.0333002715725347,0.0230560106719756
25,25,27,0.0637786407819194,0.0399150711633751
25,25,28,0.111849261955322,0.0730048040891042
25,25,29,0.0563918257202822,0.0368925538736006
25,25,30,0.0569406389698877,0.0388774654028107
25,25,31,0.0946516367380971,0.0659772866699241
25,25,32,0.0564277974740763,0.0346759589303171
25,25,33,0.0774570714548816,0.0514194842799073
25,25,34,0.0490161922009463,0.0328792440063208
25,25,35,0.0687066785186617,0.0437919562869107
25,25,36,0.0791991048601226,0.052771399625976
25,25,37,0.0763126150360063,0.0513321625903978
25,25,38,0.0352678960527,0.0250477359415254
25,25,39,0.0433264720359514,0.0283318510516325
25,25,40,0.0874185235376971,0.0576123742588433
25,25,41,0.0210546583115146,0.0133163888005271
25,25,42,0.0448069766316231,0.0300284807511619
25,25,43,0.0678531764863793,0.0448021470149874
25,25,44,0.118872031725064,0.0815263438912728
25,25,45,0.0891010646361398,0.0599797795390888
25,25,46,0.0532283211104069,0.0345013049362128
25,25,47,0.0750877428895829,0.0478684076750681
25,25,48,0.0881802963218152,0.0588172528700294
25,25,49,0.107226640186528,0.06887090892648
25,25,50,0.0807587466157803,0.0524136620164821
25,30,1,0.0302922417456084,0.0182899355630845
25,30,2,0.0738581288586789,0.0493905192060549
25,30,3,0.0816247381912757,0.0570378760934017
25,30,4,0.024651007278783,0.0168560435472633
25,30,5,0.0935460565684206,0.0557365407531179
25,30,6,0.0123825665687871,0.00808833974331488
25,30,7,0.042978238912566,0.0312433856637336
25,30,8,0.0900848588957852,0.0626879622906094
25,30,9,0.0414972934802041,0.0280487460389151
25,30,10,0.0591482272965263,0.0410765657491517
25,30,11,0.066932192225599,0.0456379753791139
25,30,12,0.0786349786849536,0.0516566212706706
25,30,13,0.0861985326828122,0.0562534726632209
25,30,14,0.090933782238053,0.0619185259437373
25,30,15,0.0614272651600441,0.0427461929816174
25,30,16,0.109707599978305,0.0730323339135391
25,30,17,0.0184209317929252,0.0115931870978199
25,30,18,0.0267571951765938,0.0196695043639612
25,30,19,0.0512379044456057,0.0351120293481397
25,30,20,0.0555059523951687,0.0389023110686401
25,30,21,0.0340883923111126,0.0233549278709384
25,30,22,0.0424290628394553,0.0291454161921134
25,30,23,0.0343055179448637,0.0226842965276357
25,30,24,0.0463345761979908,0.029757814988961
25,30,25,0.129937282314044,0.0844837003812014
25,30,26,0.0595269933613154,0.0391183093951559
25,30,27,0.0918692516053737,0.059274832325012
25,30,28,0.0431643748902173,0.0266410721862508
25,30,29,0.0674374541655491,0.0473624848422637
25,30,30,0.0461291255685055,0.0290486821563639
25,30,31,0.0131404694684217,0.00803058333658331
25,30,32,0.0763916559455809,0.0524557865911823
25,30,33,0.0169532311525162,0.0100770771273506
25,30,34,0.108317874299292,0.0699180792512319
25,30,35,0.0691603633721626,0.0452008538359173
25,30,36,0.0955320818920572,0.0642498169391419
25,30,37,0.0819651546299102,0.0572486003158975
25,30,38,0.0474382867412167,0.0323480919782068
25,30,39,0.0418595219971504,0.0294805084182933
25,30,40,0.117180312529819,0.0749241067324213
25,30,41,0.0833097095079592,0.053917930700975
25,30,42,0.0168618774018764,0.0122476252067697
25,30,43,0.0507076928373906,0.0341563754496967
25,30,44,0.12149777457122,0.0760412013555362
25,30,45,0.0340203071964973,0.0226572725619149
25,30,46,0.0531814508888824,0.0346718952469809
25,30,47,0.0447988638357942,0.0298717301347019
25,30,48,0.0686020882919172,0.0478645937146078
25,30,49,0.102545345180651,0.0676833383256795
25,30,50,0.035926963902321,0.0209993023198618
25,35,1,0.0315216930810295,0.0203758027360546
25,35,2,0.0649689200346204,0.0442223705683534
25,35,3,0.0556334654582918,0.0368638684542478
25,35,4,0.0839483771460085,0.06039111418879
25,35,5,0.0838358999079045,0.0571713594005726
25,35,6,0.0328660046981319,0.0200583023599225
25,35,7,0.0583022604426099,0.0380474374696477
25,35,8,0.106246166240265,0.0696099246446507
25,35,9,0.0512888642632215,0.0337196352698563
25,35,10,0.0847772136548364,0.0591057440113009
25,35,11,0.0292224012133835,0.0199405615134522
25,35,12,0.0439802924781267,0.0300953095167554
25,35,13,0.0658704947984165,0.0469384114241687
25,35,14,0.125567359396182,0.0842310198794445
25,35,15,0.0403202597500235,0.0275942788284268
25,35,16,0.0755907691874368,0.0514080973957666
25,35,17,0.0744139339625592,0.0505684039716814
25,35,18,0.011981779841901,0.00801192800210883
25,35,19,0.0583068058021125,0.0356355931242491
25,35,20,0.0471622810347935,0.0340720412369258
25,35,21,0.0119501185884371,0.0114608412757538
25,35,22,0.0523407683077524,0.0332229059822599
25,35,23,0.0177308453207207,0.0106076927349496
25,35,24,0.0251957126513178,0.0181745639325599
25,35,25,0.0317110647745495,0.0225908906881538
25,35,26,0.104299636516566,0.0651944417569189
25,35,27,0.0475507130410529,0.0336712981035235
25,35,28,0.0237436651249361,0.0164422400954323
25,35,29,0.0202297347149487,0.0143917425010462
25,35,30,0.0506075378336798,0.034389782751054
25,35,31,0.0333943970443967,0.0193162125412502
25,35,32,0.0315902959093545,0.0215560943972568
25,35,33,0.040773426637595,0.0263160403276554
25,35,34,0.0304598254883171,0.0225078162255963
25,35,35,0.0112128158314428,0.0088793980977062
25,35,36,0.0392037075844445,0.0257926056241096
25,35,37,0.0586436328744855,0.0391834516253754
25,35,38,0.0683413751053623,0.0490948467090265
25,35,39,0.0426652650074693,0.0302813174248283
25,35,40,0.0381130543014696,0.0266626192201849
25,35,41,0.0635608003133938,0.0423372460955631
25,35,42,0.0519000830047576,0.0371797634479547
25,35,43,0.020277370787607,0.0157872354654932
25,35,44,0.0559826228593037,0.0377828428291525
25,35,45,0.0247502791584266,0.0154429127945119
25,35,46,0.0606555973424018,0.0382543709850654
25,35,47,0.0423343501442641,0.0299668348320403
25,35,48,0.0825847555828196,0.055242108098535
25,35,49,0.103348515863748,0.0656238655123843
25,35,50,0.10926881466704,0.0744871783554313
25,40,1,0.0522180473532161,0.0337635113568143
25,40,2,0.0419408633943855,0.0260827856922672
25,40,3,0.0505489343711109,0.0324210197498781
25,40,4,0.0359664275824539,0.0263979764175945
25,40,5,0.0512481605716805,0.0375107472973442
25,40,6,0.0394159725868247,0.0285546384289432
25,40,7,0.0994802965503263,0.0650534983429005
25,40,8,0.0549186494460771,0.0340686965245678
25,40,9,0.0331334592274254,0.0230395248584935
25,40,10,0.0500314243356568,0.0350750807987428
25,40,11,0.0297021400108475,0.0186266308614883
25,40,12,0.0543101273580529,0.0369290367595751
25,40,13,0.0860409514677143,0.0555649754378545
25,40,14,0.0692179645439606,0.046403173527347
25,40,15,0.0411890217884199,0.0282572057438607
25,40,16,0.0669525423793311,0.0473899177682567
25,40,17,0.0474747059284647,0.0352742412746724
25,40,18,0.0944257922706476,0.06003242314958
25,40,19,-0.00230574226155037,0.00362454859770987
25,40,20,0.0467807567459291,0.0305525986380597
25,40,21,0.0232126226409591,0.0171808504060515
25,40,22,0.0458962599559164,0.029423993513018
25,40,23,0.0273063704610103,0.0183754358283243
25,40,24,0.0354811155486413,0.0268085210867074
25,40,25,0.0650645722960946,0.0448615043745099
25,40,26,0.0286446382546826,0.0193324132957507
25,40,27,0.0597544042940248,0.0371085036764659
25,40,28,0.07860486422712,0.0530749128706603
25,40,29,0.101683096198757,0.0695211676494515
25,40,30,0.101942803556186,0.0685084821970844
25,40,31,0.0519294669714232,0.0349289676601278
25,40,32,0.0498191832283248,0.0373656273966713
25,40,33,0.0678800453086357,0.0450316273974072
25,40,34,0.0440796251182359,0.0288374641096459
25,40,35,0.0698970372475892,0.0456211615401439
25,40,36,0.0191994700321977,0.0154610096445523
25,40,37,0.037704846831299,0.0240113328232538
25,40,38,0.0563908192462889,0.0375858792568368
25,40,39,0.00744626067244082,0.0045112580940877
25,40,40,0.0572977656097279,0.0399321173034758
25,40,41,0.063613034754585,0.0423327626763487
25,40,42,0.0481629300851481,0.0322494663234509
25,40,43,0.0437472385153188,0.0265612007746667
25,40,44,0.05147687221423,0.035853180991736
25,40,45,-0.000739176493965104,0.000990794830039264
25,40,46,0.0226770488061017,0.0146498620063774
25,40,47,0.0647909932750528,0.040134885818925
25,40,48,0.0677188029696163,0.0497286456877574
25,40,49,0.0326530705741179,0.0207349174550014
25,40,50,0.0589193784948362,0.0408254918798822
25,45,1,0.0493534238155152,0.0334068677553126
25,45,2,0.0396396568270401,0.0281134017970944
25,45,3,0.0812280258714775,0.0517847436939652
25,45,4,0.0375656388201228,0.0260471261709485
25,45,5,0.0278534450767062,0.0194268056236213
25,45,6,0.0402060482679054,0.0308724986716053
25,45,7,0.0407269673048669,0.0267013989213387
25,45,8,0.032531704818033,0.0233665051164373
25,45,9,0.077174697151422,0.0520930536883267
25,45,10,0.01591043938451,0.0115489531117117
25,45,11,0.0810384834543594,0.0543770184841796
25,45,12,0.0841526047373901,0.0537043289375831
25,45,13,0.04285180254055,0.0266107069928683
25,45,14,0.0478567639534465,0.0296971223161511
25,45,15,0.09806236439528,0.0653200125890904
25,45,16,0.0282066039336011,0.0211143355844679
25,45,17,0.0070215803149605,0.0041135501296255
25,45,18,0.0225557348004097,0.0149431799855885
25,45,19,0.0305690817613241,0.0209822745116729
25,45,20,0.0718660707447542,0.0475555156354209
25,45,21,0.0400900583575098,0.0268453473005556
25,45,22,0.0181062594614653,0.0110574262996509
25,45,23,0.0564404567263904,0.0388332566520941
25,45,24,0.0643759852100165,0.0431254819906091
25,45,25,0.0491311932355994,0.0323185478300563
25,45,26,0.0901765153267877,0.0583841241269435
25,45,27,0.0446299707430688,0.0320934410771911
25,45,28,0.0492921822738743,0.0377441400111174
25,45,29,0.0818100421894496,0.0529500355303628
25,45,30,0.0345216841478969,0.028075386335645
25,45,31,0.0382627937582811,0.0272993813797658
25,45,32,0.011386648460051,0.00555706292933458
25,45,33,0.0409417845176751,0.0309533292823684
25,45,34,0.00995645973213784,0.00591201476975336
25,45,35,0.0489612407655936,0.0340039555259123
25,45,36,0.0412412224399985,0.0261169213915591
25,45,37,0.0196551194677008,0.0144258795450521
25,45,38,0.0200811658264492,0.0123513248590926
25,45,39,0.0306501724884109,0.0214050441350896
25,45,40,0.0273517790929507,0.0199083073189824
25,45,41,0.100651531393485,0.0652253308619316
25,45,42,0.0411673736683838,0.0279700930312732
25,45,43,0.0456413028883528,0.0340532453854615
25,45,44,0.0570106705548481,0.0394073877373991
25,45,45,0.0386974877803958,0.0285280065163445
25,45,46,0.0397619949945001,0.0262163065039009
25,45,47,0.0318918820677051,0.0211123651853533
25,45,48,0.0179804747625066,0.0125238004756942
25,45,49,0.0650807136472141,0.045937598238125
25,45,50,0.0433960600156956,0.0287860606676177
25,50,1,0.0560939235688448,0.0387681034246905
25,50,2,0.0248499659703328,0.0188432993221566
25,50,3,0.0223986258707536,0.0143621437076677
25,50,4,0.0692499037815401,0.0457180343798946
25,50,5,0.133014053843273,0.0868822520575366
25,50,6,0.0382574373143649,0.0251058931886451
25,50,7,0.0610692829978189,0.0423586389043099
25,50,8,0.0438590604337987,0.0299257970933253
25,50,9,0.0474274859876091,0.0316314935799032
25,50,10,0.0435935304947706,0.0316082234047362
25,50,11,0.031927521151433,0.0197190550952487
25,50,12,0.0400110201531779,0.0288222049772688
25,50,13,0.0336992937377084,0.021771935786101
25,50,14,0.0363902183743144,0.0226609817376165
25,50,15,0.0305281851453875,0.0214905880782711
25,50,16,0.0610959207932288,0.040631977679038
25,50,17,0.0496683921679816,0.0320773610812714
25,50,18,0.00796697126814876,0.00641379062344891
25,50,19,0.0826083229791385,0.0575912229507558
25,50,20,0.0568079656339784,0.0430230276667394
25,50,21,0.0148363095555657,0.00864935955186339
25,50,22,0.0229117732349172,0.0164804273653761
25,50,23,0.0270764787032836,0.0170349070178099
25,50,24,0.100510395828053,0.064391724892646
25,50,25,0.0594405124138784,0.0396203416097318
25,50,26,0.0339800828825167,0.0221991255865843
25,50,27,0.0542875546997616,0.0396725987868011
25,50,28,0.0459779028938111,0.0302974172010165
25,50,29,0.0483709937213119,0.0344727681855979
25,50,30,0.0563081967772473,0.0367760093508861
25,50,31,0.0396232835897927,0.0298619222894222
25,50,32,0.0679815323940816,0.0462772065411995
25,50,33,0.0799674662813859,0.0518565615275727
25,50,34,0.107687330704888,0.0718701849549782
25,50,35,0.0357353395536025,0.0225072451094368
25,50,36,0.0076607674073877,0.00646704287947606
25,50,37,0.0481868155151668,0.0322949566039647
25,50,38,0.032760307085586,0.0226703483509259
25,50,39,0.00995517683033995,0.00713328357876264
25,50,40,0.0328471860352502,0.0238920358740986
25,50,41,0.044347685970669,0.0304901641397992
25,50,42,0.0445124688294481,0.0290095852523242
25,50,43,0.0486889868845904,0.0329436110834732
25,50,44,0.0265242342206385,0.0200987410749113
25,50,45,0.0835876646547045,0.0540182157367096
25,50,46,0.0775838731246161,0.054069606557153
25,50,47,0.0214710958177607,0.0166568716710365
25,50,48,0.0621780449624608,0.0432113276430291
25,50,49,0.045713624721618,0.0315003711925664
25,50,50,0.0374215964373741,0.0246624738515155
25,55,1,0.0254950329068938,0.014957874039151
25,55,2,0.0518048883876828,0.033195075935562
25,55,3,0.0665927055122169,0.0427789940651507
25,55,4,0.0230369037467488,0.0137755706344128
25,55,5,0.0156696189989185,0.00932542535442017
25,55,6,0.011987849772465,0.00961163709847651
25,55,7,0.0204783048601443,0.0142289022471203
25,55,8,0.0276723753023934,0.0211596178360749
25,55,9,0.098783816450332,0.0687569216893326
25,55,10,0.0363306787999333,0.0244512108599952
25,55,11,0.0639968283733507,0.0416240833831925
25,55,12,0.0670801747951323,0.0494768002239755
25,55,13,0.032865408293179,0.0201104828956253
25,55,14,0.033768667952087,0.0245343002279309
25,55,15,0.0287505678883008,0.0175821534862149
25,55,16,0.0248529434907734,0.0165581938328527
25,55,17,0.0482747615967729,0.0361736094608438
25,55,18,0.0591153555873518,0.0392131571159123
25,55,19,0.0571230952544289,0.0367458762894625
25,55,20,0.00139633144020541,0.00139173499645646
25,55,21,0.0633230554466405,0.0454089795027031
25,55,22,0.0753649928717029,0.0537151848845401
25,55,23,0.0582056179657314,0.04175240760136
25,55,24,0.0675335190068337,0.0448917321359611
25,55,25,0.0246295456025091,0.0172774136727625
25,55,26,0.032332678487842,0.0199074918720559
25,55,27,0.0161215730822149,0.0116992183132603
25,55,28,0.0625691887228036,0.0419752756693789
25,55,29,0.10774036106569,0.0706669628868138
25,55,30,0.0739299615763106,0.0521138253064847
25,55,31,0.0496860089289383,0.0339957448494717
25,55,32,0.0135392054310588,0.00987952597933456
25,55,33,0.0711314541561587,0.0494888225322957
25,55,34,0.0299586906656978,0.02024126893165
25,55,35,0.035073264212125,0.0253038336340586
25,55,36,0.0370105186402772,0.0258964956753949
25,55,37,0.0563144220474062,0.0374991072759896
25,55,38,0.0330927357701049,0.0182927703211766
25,55,39,0.0423368370603258,0.0301877482457909
25,55,40,0.07287799211782,0.0498591144027035
25,55,41,0.00166415637072428,0.0019067451163761
25,55,42,0.0298380856670201,0.0224728171131948
25,55,43,0.006817078029348,0.00344040232518349
25,55,44,0.0499851227963394,0.0331576917768013
25,55,45,0.00753911821603096,0.00352470742081044
25,55,46,0.0524338873868122,0.0338841632344716
25,55,47,0.0350428966728977,0.0232257319036163
25,55,48,0.0283820238433682,0.0191347626990498
25,55,49,0.0432020681119638,0.0306345468400129
25,55,50,0.011990497468056,0.00592068598557244
25,60,1,0.0384896954091676,0.028305358832473
25,60,2,0.0258897110743519,0.017847093064287
25,60,3,0.0346930417586303,0.0240505763832755
25,60,4,0.045601161620256,0.0305981929083261
25,60,5,0.0214745329642567,0.0136488592811637
25,60,6,0.0798146103831937,0.0566155245731085
25,60,7,0.0468733121442727,0.0333109967285468
25,60,8,0.0320189579806193,0.0207661023839367
25,60,9,0.0664789064344312,0.0451217942957842
25,60,10,0.027392954360612,0.0216809279512277
25,60,11,0.0150230090332501,0.00944466149501871
25,60,12,0.0473839770936185,0.0340837626116469
25,60,13,0.0479448222706567,0.0327508634639841
25,60,14,0.0210082537773823,0.0133654330958861
25,60,15,0.0194192427967674,0.011238444158054
25,60,16,0.0159695748403729,0.0137143115057111
25,60,17,0.0762090025496484,0.052738756642312
25,60,18,0.0140283465373228,0.0112786194180224
25,60,19,0.0205248950715757,0.0166033217309766
25,60,20,0.0464748253273061,0.031049106162715
25,60,21,0.0299936438714096,0.0202077670786772
25,60,22,0.043947910695299,0.0294626069508743
25,60,23,0.014131724608675,0.00851816655769678
25,60,24,0.0335400052452294,0.0223938029508782
25,60,25,0.0278699925565841,0.0202512536889772
25,60,26,0.00828548112257935,0.0058968965704315
25,60,27,0.0345009522818017,0.0234769105191178
25,60,28,0.0130725432074345,0.00956813128930316
25,60,29,0.0627125624186124,0.0405793730302763
25,60,30,0.0269082430822357,0.0202407367291518
25,60,31,0.0101449052546192,0.00714398578930253
25,60,32,0.0704240858762109,0.0472662119953656
25,60,33,0.0663504794112488,0.0473128198225597
25,60,34,0.0251839916987203,0.0161397282941925
25,60,35,0.038517014288319,0.0248514213180683
25,60,36,-0.00502956263070222,0.00351765115138662
25,60,37,0.0601105645938395,0.0427580399524131
25,60,38,0.0238404839240223,0.0181425279595713
25,60,39,0.0475968418825633,0.0337543945133237
25,60,40,0.0838804374146011,0.0594920151666133
25,60,41,0.0709528635804431,0.0496970957353392
25,60,42,0.0506181806699667,0.0345846702408356
25,60,43,0.0392460907635306,0.0283164082853998
25,60,44,0.0136821088023488,0.00841149860718638
