AlphaScale,Alpha,Kct,Avg_KE
5.6,18.6666666666667,18.9,28.7488114822178
5.6,18.6666666666667,19,28.8169973382464
5.6,18.6666666666667,19.1,28.8926637755864
5.6,18.6666666666667,19.2,28.8490446265366
5.6,18.6666666666667,19.3,28.7176906033603
5.6,18.6666666666667,19.4,28.5626302181448
5.6,18.6666666666667,19.5,28.3427155681807
5.6,18.6666666666667,19.6,28.1069761874367
5.6,18.6666666666667,19.7,27.912451748801
5.6,18.6666666666667,19.8,27.6653602176351
5.6,18.6666666666667,19.9,27.3711806443107
5.6,18.6666666666667,20,27.0760659786297
5.8,19.3333333333333,10,0.0211138935004396
5.8,19.3333333333333,10.1,0.0206904314208533
5.8,19.3333333333333,10.2,0.0202872335730506
5.8,19.3333333333333,10.3,0.0199044687782933
5.8,19.3333333333333,10.4,0.0195423955487319
5.8,19.3333333333333,10.5,0.0192013748461802
5.8,19.3333333333333,10.6,0.0188818859500981
5.8,19.3333333333333,10.7,0.0185845463236433
5.8,19.3333333333333,10.8,0.018310136685341
5.8,19.3333333333333,10.9,0.0180596329528134
5.8,19.3333333333333,11,0.0178342473996884
5.8,19.3333333333333,11.1,0.0176354823830062
5.8,19.3333333333333,11.2,0.0174652015713871
5.8,19.3333333333333,11.3,0.0173257261181082
5.8,19.3333333333333,11.4,0.0172199673935492
5.8,19.3333333333333,11.5,0.0171516151208921
5.8,19.3333333333333,11.6,0.0171254129690425
5.8,19.3333333333333,11.7,0.0171475793848577
5.8,19.3333333333333,11.8,0.0172264856677412
5.8,19.3333333333333,11.9,0.0173738295880938
5.8,19.3333333333333,12,0.0176068784696786
5.8,19.3333333333333,12.1,0.0179534264409883
5.8,19.3333333333333,12.2,0.0184656138065541
5.8,19.3333333333333,12.3,0.0192798235661777
5.8,19.3333333333333,12.4,28.9543425382735
5.8,19.3333333333333,12.5,29.0636162200414
5.8,19.3333333333333,12.6,29.1794311336788
5.8,19.3333333333333,12.7,29.4738128913992
5.8,19.3333333333333,12.8,30.1091098233916
5.8,19.3333333333333,12.9,29.9861932975799
5.8,19.3333333333333,13,29.5063997155848
5.8,19.3333333333333,13.1,29.3911433601125
5.8,19.3333333333333,13.2,29.3479980723922
5.8,19.3333333333333,13.3,29.3389982368306
5.8,19.3333333333333,13.4,29.3255376028019
5.8,19.3333333333333,13.5,29.2942706408576
5.8,19.3333333333333,13.6,29.2220930466733
5.8,19.3333333333333,13.7,29.1717262592745
5.8,19.3333333333333,13.8,29.2987600924972
5.8,19.3333333333333,13.9,29.4703270351631
5.8,19.3333333333333,14,29.5524561288876
5.8,19.3333333333333,14.1,29.5175358297404
5.8,19.3333333333333,14.2,29.404812404696
5.8,19.3333333333333,14.3,29.3099239583327
5.8,19.3333333333333,14.4,29.2696626963708
5.8,19.3333333333333,14.5,29.3373816453614
5.8,19.3333333333333,14.6,29.4481363741151
5.8,19.3333333333333,14.7,29.4521175971597
5.8,19.3333333333333,14.8,29.4485652439382
5.8,19.3333333333333,14.9,29.3886965121914
5.8,19.3333333333333,15,29.3231257456044
5.8,19.3333333333333,15.1,29.3215869770021
5.8,19.3333333333333,15.2,29.4121897588374
5.8,19.3333333333333,15.3,29.5292220515664
5.8,19.3333333333333,15.4,29.4956485616747
5.8,19.3333333333333,15.5,29.3516974596574
5.8,19.3333333333333,15.6,29.2691736844261
5.8,19.3333333333333,15.7,29.2938889968696
5.8,19.3333333333333,15.8,29.3440231925006
5.8,19.3333333333333,15.9,29.4174348661848
5.8,19.3333333333333,16,29.4741901121126
5.8,19.3333333333333,16.1,29.4496199448296
5.8,19.3333333333333,16.2,29.3574554419648
5.8,19.3333333333333,16.3,29.2181933372976
5.8,19.3333333333333,16.4,29.2274957986541
5.8,19.3333333333333,16.5,29.3293670000083
5.8,19.3333333333333,16.6,29.4106654360166
5.8,19.3333333333333,16.7,29.4451595450627
5.8,19.3333333333333,16.8,29.3582190892166
5.8,19.3333333333333,16.9,29.2148577098159
5.8,19.3333333333333,17,29.1095494998823
5.8,19.3333333333333,17.1,29.1271013791437
5.8,19.3333333333333,17.2,29.2522701747763
5.8,19.3333333333333,17.3,29.3877390728953
5.8,19.3333333333333,17.4,29.4233495214335
5.8,19.3333333333333,17.5,29.2324960394831
5.8,19.3333333333333,17.6,28.8936451861737
5.8,19.3333333333333,17.7,28.571076857648
5.8,19.3333333333333,17.8,28.4541911392852
5.8,19.3333333333333,17.9,28.6597452576708
5.8,19.3333333333333,18,29.1360107792399
5.8,19.3333333333333,18.1,29.8627949745245
5.8,19.3333333333333,18.2,30.5165635166312
5.8,19.3333333333333,18.3,30.7757954979702
5.8,19.3333333333333,18.4,30.670934395511
5.8,19.3333333333333,18.5,30.3125151993443
5.8,19.3333333333333,18.6,29.862356891754
5.8,19.3333333333333,18.7,29.5186164322519
5.8,19.3333333333333,18.8,29.3606413022443
5.8,19.3333333333333,18.9,29.4086325127023
5.8,19.3333333333333,19,29.572700083239
5.8,19.3333333333333,19.1,29.7075630048229
5.8,19.3333333333333,19.2,29.7432649742455
5.8,19.3333333333333,19.3,29.6655620717444
5.8,19.3333333333333,19.4,29.5234925653754
5.8,19.3333333333333,19.5,29.4075330886104
5.8,19.3333333333333,19.6,29.3452487415782
5.8,19.3333333333333,19.7,29.3871030068802
5.8,19.3333333333333,19.8,29.5024150001517
5.8,19.3333333333333,19.9,29.5734183289319
5.8,19.3333333333333,20,29.6125603718388
6,20,10,0.0211610199573326
6,20,10.1,0.020727083116681
6,20,10.2,0.0203131028650089
6,20,10.3,0.0199192419622638
6,20,10.4,0.0195457544008591
6,20,10.5,0.0191929989750506
6,20,10.6,0.0188614562774209
6,20,10.7,0.018551750143787
6,20,10.8,0.0182646749488844
6,20,10.9,0.0180012307105152
6,20,11,0.0177626687873893
6,20,11.1,0.0175505522206306
6,20,11.2,0.0173668367594131
6,20,11.3,0.0172139818529521
6,20,11.4,0.0170951063881962
6,20,11.5,0.0170142137340828
6,20,11.6,0.0169765291014049
6,20,11.7,0.0169890296019829
6,20,11.8,0.0170613302363994
6,20,11.9,0.0172072954052787
6,20,12,0.0174483477872281
6,20,12.1,0.0178216593407751
6,20,12.2,0.0184082953434078
6,20,12.3,0.0195502204899267
6,20,12.4,33.1594980252289
6,20,12.5,33.1077407636239
6,20,12.6,33.1815664979708
6,20,12.7,33.2178702502576
6,20,12.8,33.2019771810483
6,20,12.9,33.1807485937519
6,20,13,33.1847874395973
6,20,13.1,33.3307772643459
6,20,13.2,33.4099251488141
6,20,13.3,33.3796892166627
6,20,13.4,33.3593870182869
6,20,13.5,33.4019966938858
6,20,13.6,33.3596041296886
6,20,13.7,33.2731978404226
6,20,13.8,33.2294382561258
6,20,13.9,33.2262953760034
6,20,14,33.3628630810162
6,20,14.1,33.5469463746226
6,20,14.2,33.7106054036732
6,20,14.3,33.6857173768397
6,20,14.4,33.5366671132472
6,20,14.5,33.4730827447173
6,20,14.6,33.6667646008198
6,20,14.7,34.0853708166546
6,20,14.8,34.5491162332604
6,20,14.9,34.6045477819199
6,20,15,34.0641317029247
6,20,15.1,33.1288310346972
6,20,15.2,32.1159455958489
6,20,15.3,31.4998427861798
6,20,15.4,31.2267992830732
6,20,15.5,31.2841921864087
6,20,15.6,31.4608000197924
6,20,15.7,31.3762345109594
6,20,15.8,30.9641416991573
6,20,15.9,30.433378788024
6,20,16,30.0228603801671
6,20,16.1,29.7583142711412
6,20,16.2,29.7803181544356
6,20,16.3,29.9114615488015
6,20,16.4,30.0183559096823
6,20,16.5,30.0090128731082
6,20,16.6,29.9012160226231
6,20,16.7,29.8160816880229
6,20,16.8,29.7573594542577
6,20,16.9,29.7422813967972
6,20,17,29.873799213613
6,20,17.1,29.9633038614532
6,20,17.2,29.947537865107
6,20,17.3,29.898792415946
6,20,17.4,29.8023000233679
6,20,17.5,29.7365470237097
6,20,17.6,29.7533928071438
6,20,17.7,29.8627204921709
6,20,17.8,29.9753270570183
6,20,17.9,29.9738523581519
6,20,18,29.9067172301079
6,20,18.1,29.8016895585584
6,20,18.2,29.7330765636288
6,20,18.3,29.7207928514437
6,20,18.4,29.7553485660794
6,20,18.5,29.8322735937056
6,20,18.6,29.919368162692
6,20,18.7,29.9043963828536
6,20,18.8,29.8529536835148
6,20,18.9,29.7954986068329
6,20,19,29.7015978662818
6,20,19.1,29.6535442076774
6,20,19.2,29.7180203429454
6,20,19.3,29.807172816818
6,20,19.4,29.9123250655947
6,20,19.5,29.9336551462646
6,20,19.6,29.8394492794278
6,20,19.7,29.7047704925757
6,20,19.8,29.5729290293828
6,20,19.9,29.4991678550175
6,20,20,29.5300775152965
6.2,20.6666666666667,10,0.021215052988567
6.2,20.6666666666667,10.1,0.02077095960423
6.2,20.6666666666667,10.2,0.0203464525180476
6.2,20.6666666666667,10.3,0.0199416771640778
6.2,20.6666666666667,10.4,0.0195568694879317
6.2,20.6666666666667,10.5,0.0191923697919772
6.2,20.6666666666667,10.6,0.0188486401767422
6.2,20.6666666666667,10.7,0.0185262866834716
6.2,20.6666666666667,10.8,0.0182260876671535
6.2,20.6666666666667,10.9,0.0179490305533068
6.2,20.6666666666667,11,0.0176963600704065
6.2,20.6666666666667,11.1,0.0174696424992096
6.2,20.6666666666667,11.2,0.0172708527875373
6.2,20.6666666666667,11.3,0.0171024951856751
6.2,20.6666666666667,11.4,0.0169677746099123
6.2,20.6666666666667,11.5,0.0168708478101855
6.2,20.6666666666667,11.6,0.0168172062949804
6.2,20.6666666666667,11.7,0.0168142906074188
6.2,20.6666666666667,11.8,0.0168725450240117
6.2,20.6666666666667,11.9,0.0170074082479228
6.2,20.6666666666667,12,0.0172436340932208
6.2,20.6666666666667,12.1,0.017627042684705
6.2,20.6666666666667,12.2,0.018273861018436
6.2,20.6666666666667,12.3,31.644251708026
6.2,20.6666666666667,12.4,32.3536309388094
6.2,20.6666666666667,12.5,32.5217681597485
6.2,20.6666666666667,12.6,34.751910976112
6.2,20.6666666666667,12.7,33.9449240725461
6.2,20.6666666666667,12.8,33.7818789026979
6.2,20.6666666666667,12.9,34.1333571994421
6.2,20.6666666666667,13,34.2058735039786
6.2,20.6666666666667,13.1,34.1424701161583
6.2,20.6666666666667,13.2,34.0511714387146
6.2,20.6666666666667,13.3,33.961956487505
6.2,20.6666666666667,13.4,33.8825535518651
6.2,20.6666666666667,13.5,33.8172071094425
6.2,20.6666666666667,13.6,33.7932460752568
6.2,20.6666666666667,13.7,33.8177145891479
6.2,20.6666666666667,13.8,34.0137253906501
6.2,20.6666666666667,13.9,34.2344978677427
6.2,20.6666666666667,14,34.2735094498898
6.2,20.6666666666667,14.1,34.2690636027166
6.2,20.6666666666667,14.2,34.204482908831
6.2,20.6666666666667,14.3,34.1521036658119
6.2,20.6666666666667,14.4,34.1938498594539
6.2,20.6666666666667,14.5,34.3804683366411
6.2,20.6666666666667,14.6,34.4782713839966
6.2,20.6666666666667,14.7,34.4125555332929
6.2,20.6666666666667,14.8,34.2586432389004
6.2,20.6666666666667,14.9,34.1960852278747
6.2,20.6666666666667,15,34.2243391350773
6.2,20.6666666666667,15.1,34.2920303509413
6.2,20.6666666666667,15.2,34.4052799631085
6.2,20.6666666666667,15.3,34.379532032957
6.2,20.6666666666667,15.4,34.321988273685
6.2,20.6666666666667,15.5,34.1657904329228
6.2,20.6666666666667,15.6,34.1198040680242
6.2,20.6666666666667,15.7,34.2354109051488
6.2,20.6666666666667,15.8,34.3584669142298
6.2,20.6666666666667,15.9,34.3652847639296
6.2,20.6666666666667,16,34.2321815050074
6.2,20.6666666666667,16.1,34.0656530711876
6.2,20.6666666666667,16.2,33.9975124117466
6.2,20.6666666666667,16.3,34.1023375395667
6.2,20.6666666666667,16.4,34.305631301768
6.2,20.6666666666667,16.5,34.4445175738194
6.2,20.6666666666667,16.6,34.3195916952041
6.2,20.6666666666667,16.7,34.0079029212612
6.2,20.6666666666667,16.8,33.7331723154849
6.2,20.6666666666667,16.9,33.7388614324092
6.2,20.6666666666667,17,34.1909606036294
6.2,20.6666666666667,17.1,34.9895912928128
6.2,20.6666666666667,17.2,35.8447318400977
6.2,20.6666666666667,17.3,36.1445739389251
6.2,20.6666666666667,17.4,35.8732639635663
6.2,20.6666666666667,17.5,35.1799145435975
6.2,20.6666666666667,17.6,34.204226303689
6.2,20.6666666666667,17.7,33.2328227419131
6.2,20.6666666666667,17.8,32.5715262025553
6.2,20.6666666666667,17.9,32.2020369944409
6.2,20.6666666666667,18,32.164596661183
6.2,20.6666666666667,18.1,32.2005101833599
6.2,20.6666666666667,18.2,32.0977119235702
6.2,20.6666666666667,18.3,31.7833974644931
6.2,20.6666666666667,18.4,31.2981913957742
6.2,20.6666666666667,18.5,30.8277958406894
6.2,20.6666666666667,18.6,30.4632576646108
6.2,20.6666666666667,18.7,30.2672075035879
6.2,20.6666666666667,18.8,30.288630389235
6.2,20.6666666666667,18.9,30.3977152227329
6.2,20.6666666666667,19,30.4645228904137
6.2,20.6666666666667,19.1,30.5230916791084
6.2,20.6666666666667,19.2,30.497975804482
6.2,20.6666666666667,19.3,30.3941314808138
6.2,20.6666666666667,19.4,30.300669739812
6.2,20.6666666666667,19.5,30.2664395821021
6.2,20.6666666666667,19.6,30.261465545223
6.2,20.6666666666667,19.7,30.2988247506738
6.2,20.6666666666667,19.8,30.3903348236188
6.2,20.6666666666667,19.9,30.4576786759209
6.2,20.6666666666667,20,30.4639354259822
6.4,21.3333333333333,10,0.0212758073353127
6.4,21.3333333333333,10.1,0.0208220060386023
6.4,21.3333333333333,10.2,0.0203873784969243
6.4,21.3333333333333,10.3,0.0199720439928901
6.4,21.3333333333333,10.4,0.0195762096544644
6.4,21.3333333333333,10.5,0.0192001840739789
6.4,21.3333333333333,10.6,0.0188443945394044
6.4,21.3333333333333,10.7,0.0185094090111524
6.4,21.3333333333333,10.8,0.0181959644214909
6.4,21.3333333333333,10.9,0.0179050035299416
6.4,21.3333333333333,11,0.0176377235610386
6.4,21.3333333333333,11.1,0.0173956413937662
6.4,21.3333333333333,11.2,0.0171806825445786
6.4,21.3333333333333,11.3,0.0169953052949508
6.4,21.3333333333333,11.4,0.0168426784452569
6.4,21.3333333333333,11.5,0.0167269442170971
6.4,21.3333333333333,11.6,0.0166536232568314
6.4,21.3333333333333,11.7,0.0166302724459399
6.4,21.3333333333333,11.8,0.0166676322398314
6.4,21.3333333333333,11.9,0.0167818395094299
6.4,21.3333333333333,12,0.0169993927008726
6.4,21.3333333333333,12.1,0.0173714944677855
6.4,21.3333333333333,12.2,0.0180440614713906
6.4,21.3333333333333,12.3,34.1193700263639
6.4,21.3333333333333,12.4,34.2853982330377
6.4,21.3333333333333,12.5,34.2466637957489
6.4,21.3333333333333,12.6,34.4945291277652
6.4,21.3333333333333,12.7,34.6353230438463
6.4,21.3333333333333,12.8,34.321467420616
6.4,21.3333333333333,12.9,34.4520450349172
6.4,21.3333333333333,13,34.6945688035395
6.4,21.3333333333333,13.1,34.9129463525289
6.4,21.3333333333333,13.2,34.9566148099374
6.4,21.3333333333333,13.3,34.7888934386057
6.4,21.3333333333333,13.4,34.4588893769892
6.4,21.3333333333333,13.5,34.0388024957551
6.4,21.3333333333333,13.6,33.6342275742357
6.4,21.3333333333333,13.7,33.4157167182018
6.4,21.3333333333333,13.8,33.4984237792314
6.4,21.3333333333333,13.9,33.8831264141734
6.4,21.3333333333333,14,34.7094143068617
6.4,21.3333333333333,14.1,35.4008770503514
6.4,21.3333333333333,14.2,35.6066650541587
6.4,21.3333333333333,14.3,35.4229883427736
6.4,21.3333333333333,14.4,35.0094058363058
6.4,21.3333333333333,14.5,34.6320420801878
6.4,21.3333333333333,14.6,34.4598456825809
6.4,21.3333333333333,14.7,34.578951417642
6.4,21.3333333333333,14.8,34.7830937338249
6.4,21.3333333333333,14.9,34.8740375256843
6.4,21.3333333333333,15,34.8120717712215
6.4,21.3333333333333,15.1,34.6212013882797
6.4,21.3333333333333,15.2,34.5144538336676
6.4,21.3333333333333,15.3,34.4877884854321
6.4,21.3333333333333,15.4,34.6324849212697
6.4,21.3333333333333,15.5,34.7099547467026
6.4,21.3333333333333,15.6,34.7790865240003
6.4,21.3333333333333,15.7,34.6822895320693
6.4,21.3333333333333,15.8,34.4789249566402
6.4,21.3333333333333,15.9,34.4415064997169
6.4,21.3333333333333,16,34.4925300149723
6.4,21.3333333333333,16.1,34.6203550647504
6.4,21.3333333333333,16.2,34.6561535633379
6.4,21.3333333333333,16.3,34.6265795899178
6.4,21.3333333333333,16.4,34.5554183023783
6.4,21.3333333333333,16.5,34.3956368836046
6.4,21.3333333333333,16.6,34.3318538969392
6.4,21.3333333333333,16.7,34.3745434542119
6.4,21.3333333333333,16.8,34.5713213113162
6.4,21.3333333333333,16.9,34.6276305112283
6.4,21.3333333333333,17,34.5511852387978
6.4,21.3333333333333,17.1,34.4312985233202
6.4,21.3333333333333,17.2,34.3701433872458
6.4,21.3333333333333,17.3,34.3627621418144
6.4,21.3333333333333,17.4,34.428658744433
6.4,21.3333333333333,17.5,34.5786533758608
6.4,21.3333333333333,17.6,34.6010931028717
6.4,21.3333333333333,17.7,34.4742468348222
6.4,21.3333333333333,17.8,34.3825308647802
6.4,21.3333333333333,17.9,34.3023696815392
6.4,21.3333333333333,18,34.2654136279804
6.4,21.3333333333333,18.1,34.3601548764224
6.4,21.3333333333333,18.2,34.4633347325338
6.4,21.3333333333333,18.3,34.595588766262
6.4,21.3333333333333,18.4,34.5518569142034
6.4,21.3333333333333,18.5,34.3905879178647
6.4,21.3333333333333,18.6,34.23483074634
6.4,21.3333333333333,18.7,34.1307514686868
6.4,21.3333333333333,18.8,34.1664076108369
6.4,21.3333333333333,18.9,34.340504014937
6.4,21.3333333333333,19,34.5447870204584
6.4,21.3333333333333,19.1,34.6393647382085
6.4,21.3333333333333,19.2,34.4819609018356
6.4,21.3333333333333,19.3,34.1458604681992
6.4,21.3333333333333,19.4,33.7620842732024
6.4,21.3333333333333,19.5,33.4754595819827
6.4,21.3333333333333,19.6,33.4646967509929
6.4,21.3333333333333,19.7,33.870119608519
6.4,21.3333333333333,19.8,34.6386102870232
6.4,21.3333333333333,19.9,35.6298103284315
6.4,21.3333333333333,20,36.3666376194195
6.6,22,10,0.0213428772864931
6.6,22,10.1,0.0208799146147187
6.6,22,10.2,0.0204356893447426
6.6,22,10.3,0.0200102883743738
6.6,22,10.4,0.0196038822722027
6.6,22,10.5,0.0192167382516301
6.6,22,10.6,0.0188492366368113
6.6,22,10.7,0.0185018919295859
6.6,22,10.8,0.018175380025746
6.6,22,10.9,0.0178705737804426
6.6,22,11,0.0175885901108958
6.6,22,11.1,0.0173308533642402
6.6,22,11.2,0.0170991821516091
6.6,22,11.3,0.016895910968599
6.6,22,11.4,0.0167240650851592
6.6,22,11.5,0.0165876203126739
6.6,22,11.6,0.0164919049071065
6.6,22,11.7,0.0164442552370547
6.6,22,11.8,0.0164551648320697
6.6,22,11.9,0.0165405132937466
6.6,22,12,0.0167266108646145
6.6,22,12.1,0.01706502794401
6.6,22,12.2,0.0177091863161819
6.6,22,12.3,34.9543316591591
6.6,22,12.4,37.8009808372712
6.6,22,12.5,38.3686843245453
6.6,22,12.6,38.6960578709993
6.6,22,12.7,38.5771977592786
6.6,22,12.8,38.5829807551009
6.6,22,12.9,38.8177979830486
6.6,22,13,38.9457054538813
6.6,22,13.1,38.9112858692584
6.6,22,13.2,38.7221394836719
6.6,22,13.3,38.5699295683279
6.6,22,13.4,38.5457385467369
6.6,22,13.5,38.6434640343915
6.6,22,13.6,38.7614457152074
6.6,22,13.7,38.7635953262625
6.6,22,13.8,38.6508440209376
6.6,22,13.9,38.3725284494648
6.6,22,14,38.124552547288
6.6,22,14.1,37.9300943218773
6.6,22,14.2,37.5276826401334
6.6,22,14.3,37.1651824173836
6.6,22,14.4,36.8850419646463
6.6,22,14.5,36.5510651149675
6.6,22,14.6,36.2758001686474
6.6,22,14.7,36.0564907725431
6.6,22,14.8,35.8552603259943
6.6,22,14.9,35.5382754283827
6.6,22,15,35.2842690668671
6.6,22,15.1,35.1684666855502
6.6,22,15.2,35.3422023481769
6.6,22,15.3,35.8389188841793
6.6,22,15.4,36.4655981477492
6.6,22,15.5,36.7923338096848
6.6,22,15.6,36.5397343030542
6.6,22,15.7,35.8890147607211
6.6,22,15.8,35.0048576963399
6.6,22,15.9,34.1351203508062
6.6,22,16,33.6780305735625
6.6,22,16.1,33.7339688892711
6.6,22,16.2,34.2414503307212
6.6,22,16.3,34.7620945519484
6.6,22,16.4,35.0407119633475
6.6,22,16.5,35.0474026550978
6.6,22,16.6,34.8514355439232
6.6,22,16.7,34.6354211916383
6.6,22,16.8,34.5541135960793
6.6,22,16.9,34.6910368553125
6.6,22,17,34.8711637661451
6.6,22,17.1,35.0166830546495
6.6,22,17.2,35.0229969531334
6.6,22,17.3,34.9611623744937
6.6,22,17.4,34.7988426530313
6.6,22,17.5,34.7043962754614
6.6,22,17.6,34.744390932645
6.6,22,17.7,34.9008636900262
6.6,22,17.8,34.9592366055288
6.6,22,17.9,34.9676637857894
6.6,22,18,34.981770234647
6.6,22,18.1,34.88895803134
6.6,22,18.2,34.7562229005899
6.6,22,18.3,34.7574155309245
6.6,22,18.4,34.8248357562989
6.6,22,18.5,34.9424987353094
6.6,22,18.6,34.9943945098873
6.6,22,18.7,35.02031761621
6.6,22,18.8,35.0399208478138
6.6,22,18.9,35.0097757273682
6.6,22,19,34.8281484087126
6.6,22,19.1,34.6758742651615
6.6,22,19.2,34.6780672444089
6.6,22,19.3,34.8130178407165
6.6,22,19.4,34.97238583665
6.6,22,19.5,34.9924055954361
6.6,22,19.6,34.923018364787
6.6,22,19.7,34.8223405499535
6.6,22,19.8,34.7433959510402
6.6,22,19.9,34.7231553399835
6.6,22,20,34.7271408280332
6.8,22.6666666666667,10,0.0214156900257151
6.8,22.6666666666667,10.1,0.0209441792329515
6.8,22.6666666666667,10.2,0.0204909612894564
6.8,22.6666666666667,10.3,0.0200560869266506
6.8,22.6666666666667,10.4,0.0196396853384346
6.8,22.6666666666667,10.5,0.0192419762015513
6.8,22.6666666666667,10.6,0.0188632849613097
6.8,22.6666666666667,10.7,0.0185040624247509
6.8,22.6666666666667,10.8,0.0181649101178798
6.8,22.6666666666667,10.9,0.0178466134785843
6.8,22.6666666666667,11,0.0175501858899748
6.8,22.6666666666667,11.1,0.0172769280118202
6.8,22.6666666666667,11.2,0.0170285091987833
6.8,22.6666666666667,11.3,0.0168070816685183
6.8,22.6666666666667,11.4,0.0166154447987811
6.8,22.6666666666667,11.5,0.016457289184595
6.8,22.6666666666667,11.6,0.0163375738894416
6.8,22.6666666666667,11.7,0.0162631403870351
6.8,22.6666666666667,11.8,0.0162437833684918
6.8,22.6666666666667,11.9,0.0162943107619048
6.8,22.6666666666667,12,0.0164391419155946
6.8,22.6666666666667,12.1,0.016725505196432
6.8,22.6666666666667,12.2,0.0172881985696136
6.8,22.6666666666667,12.3,37.1072838259629
6.8,22.6666666666667,12.4,39.3122234952687
6.8,22.6666666666667,12.5,37.9906615178033
6.8,22.6666666666667,12.6,39.5674415018659
6.8,22.6666666666667,12.7,39.0761980865994
6.8,22.6666666666667,12.8,39.5118038306869
6.8,22.6666666666667,12.9,39.7715958094463
6.8,22.6666666666667,13,39.5984438996197
6.8,22.6666666666667,13.1,39.3358581634587
6.8,22.6666666666667,13.2,39.0892611188324
6.8,22.6666666666667,13.3,38.9504400635489
6.8,22.6666666666667,13.4,38.9351705175737
6.8,22.6666666666667,13.5,38.9839367180218
6.8,22.6666666666667,13.6,39.178246068752
6.8,22.6666666666667,13.7,39.362704969966
6.8,22.6666666666667,13.8,39.4500885065167
6.8,22.6666666666667,13.9,39.5696865198293
6.8,22.6666666666667,14,39.5006095436308
6.8,22.6666666666667,14.1,39.3842717780707
6.8,22.6666666666667,14.2,39.4400869790204
6.8,22.6666666666667,14.3,39.5747561634887
6.8,22.6666666666667,14.4,39.6765668928492
6.8,22.6666666666667,14.5,39.6815535180388
6.8,22.6666666666667,14.6,39.6980406719305
6.8,22.6666666666667,14.7,39.5816655150694
6.8,22.6666666666667,14.8,39.4131812507082
6.8,22.6666666666667,14.9,39.4087137987386
6.8,22.6666666666667,15,39.5951999484609
6.8,22.6666666666667,15.1,39.6307571532232
6.8,22.6666666666667,15.2,39.5179377556305
6.8,22.6666666666667,15.3,39.3579276932767
6.8,22.6666666666667,15.4,39.3307505158059
6.8,22.6666666666667,15.5,39.3515626733488
6.8,22.6666666666667,15.6,39.5179196198514
6.8,22.6666666666667,15.7,39.6125965764336
6.8,22.6666666666667,15.8,39.4034172176185
6.8,22.6666666666667,15.9,39.1883334666102
6.8,22.6666666666667,16,38.9149114762974
6.8,22.6666666666667,16.1,38.5955199541186
6.8,22.6666666666667,16.2,38.250619220519
6.8,22.6666666666667,16.3,37.8095858758991
6.8,22.6666666666667,16.4,37.4488541052819
6.8,22.6666666666667,16.5,37.0709500956571
6.8,22.6666666666667,16.6,36.7545869405654
6.8,22.6666666666667,16.7,36.4716994846242
6.8,22.6666666666667,16.8,36.2517498252251
6.8,22.6666666666667,16.9,36.1100979029284
6.8,22.6666666666667,17,35.802366330393
6.8,22.6666666666667,17.1,35.4717167718057
6.8,22.6666666666667,17.2,35.1619772247616
6.8,22.6666666666667,17.3,34.9948741225236
6.8,22.6666666666667,17.4,35.1422871670528
6.8,22.6666666666667,17.5,35.7121726880192
6.8,22.6666666666667,17.6,36.5816153125499
6.8,22.6666666666667,17.7,37.4254421801791
6.8,22.6666666666667,17.8,37.7421309369494
6.8,22.6666666666667,17.9,37.5986513322685
6.8,22.6666666666667,18,37.1379002263999
6.8,22.6666666666667,18.1,36.4555585081007
6.8,22.6666666666667,18.2,35.6762026377716
6.8,22.6666666666667,18.3,35.0284549142056
6.8,22.6666666666667,18.4,34.7240030612083
6.8,22.6666666666667,18.5,34.8101181947873
6.8,22.6666666666667,18.6,35.1396651616653
6.8,22.6666666666667,18.7,35.4461479346055
6.8,22.6666666666667,18.8,35.6201880292861
6.8,22.6666666666667,18.9,35.6367877489792
6.8,22.6666666666667,19,35.5043960551527
6.8,22.6666666666667,19.1,35.2943046517009
6.8,22.6666666666667,19.2,35.1225210021213
6.8,22.6666666666667,19.3,35.0651555119741
6.8,22.6666666666667,19.4,35.1968522123433
6.8,22.6666666666667,19.5,35.3443420555906
6.8,22.6666666666667,19.6,35.4759284197708
6.8,22.6666666666667,19.7,35.5278180114218
6.8,22.6666666666667,19.8,35.4744415166314
6.8,22.6666666666667,19.9,35.3964046471618
6.8,22.6666666666667,20,35.2728789771888
7,23.3333333333333,10,0.0214935574435433
7,23.3333333333333,10.1,0.0210141505919022
7,23.3333333333333,10.2,0.0205525962579956
7,23.3333333333333,10.3,0.0201089073443739
7,23.3333333333333,10.4,0.0196831694216391
7,23.3333333333333,10.5,0.0192755516013914
7,23.3333333333333,10.6,0.0188863203773151
7,23.3333333333333,10.7,0.0185158573799124
7,23.3333333333333,10.8,0.0181646823658736
7,23.3333333333333,10.9,0.0178334833192509
7,23.3333333333333,11,0.0175231563836845
7,23.3333333333333,11.1,0.0172348596521596
7,23.3333333333333,11.2,0.01697008692968
7,23.3333333333333,11.3,0.0167307710373224
7,23.3333333333333,11.4,0.0165194321692412
7,23.3333333333333,11.5,0.01633939755405
7,23.3333333333333,11.6,0.0161951392819071
7,23.3333333333333,11.7,0.016092819813956
7,23.3333333333333,11.8,0.0160412320259429
7,23.3333333333333,11.9,0.0160535737492214
7,23.3333333333333,12,0.016151288363894
7,23.3333333333333,12.1,0.0163744975482076
7,23.3333333333333,12.2,0.0168270311441024
7,23.3333333333333,12.3,39.7415668300663
7,23.3333333333333,12.4,39.5708856440197
7,23.3333333333333,12.5,39.6867516906035
7,23.3333333333333,12.6,39.6406129151019
